"","draft_year","overall_pick","draft_team","player_name","college","years_active","total_games_played","total_minutes_played","total_points","total_rebounds","total_assists","fg_pct","fg3_pct","ft_pct","mpg","ppg","rpg","apg","win_shares","ws_per_48","bpm","vorp","educational_prestige","pick_bucket","career_bucket","team_conference"
"1405",2013,23,"IND","Solomon Hill","Arizona",9,448,9652,2453,1399,662,0.388,0.331,0.797,21.5,5.5,3.1,1.5,11.9,0.059,-2.1,-0.3,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1406",2013,24,"NYK","Tim Hardaway Jr.","Michigan",9,586,15837,8149,1650,1095,0.422,0.358,0.812,27,13.9,2.8,1.9,25.8,0.078,-0.8,4.8,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1407",2013,25,"LAC","Reggie Bullock","UNC",9,434,9775,3382,1095,524,0.427,0.385,0.842,22.5,7.8,2.5,1.2,18.1,0.089,-0.8,3,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1408",2013,26,"MIN","Andre Roberson","Colorado",7,307,6801,1382,1230,265,0.473,0.253,0.468,22.2,4.5,4,0.9,12.6,0.089,-0.6,2.3,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1409",2013,27,"DEN","Rudy Gobert",NA,9,611,18301,7592,7119,807,0.653,0,0.638,30,12.4,11.7,1.3,86.6,0.227,4,27.8,"NonCollegiate","MidtoLateFirst","LongCareer","Western"
"1411",2013,29,"OKC","Archie Goodwin","Kentucky",4,165,2396,1040,331,206,0.429,0.236,0.7,14.5,6.3,2,1.2,1.1,0.022,-3,-0.6,"PowerSchool","MidtoLateFirst","ShortCareer","Western"
"1412",2013,30,"PHO","Nemanja Nedović",NA,1,24,142,26,15,13,0.205,0.167,0.875,5.9,1.1,0.6,0.5,-0.4,-0.132,-10,-0.3,"NonCollegiate","MidtoLateFirst","ShortCareer","Western"
"1413",2013,31,"CLE","Allen Crabbe","California",7,381,9125,3453,1073,434,0.425,0.387,0.831,24,9.1,2.8,1.1,13.7,0.072,-1.6,0.9,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1414",2013,32,"OKC","Álex Abrines",NA,3,174,2777,924,248,88,0.387,0.368,0.88,16,5.3,1.4,0.5,5,0.086,-1.9,0.1,"NonCollegiate","SecondRound","ShortCareer","Western"
"1415",2013,33,"CLE","Carrick Felix","Arizona State",1,7,38,19,6,4,0.5,0.4,0.75,5.4,2.7,0.9,0.6,0,0.057,-3.4,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1416",2013,34,"HOU","Isaiah Canaan","Murray State",6,235,4799,1913,438,454,0.371,0.351,0.836,20.4,8.1,1.9,1.9,4.3,0.043,-2.4,-0.5,"OtherCollege","SecondRound","AverageCareer","Western"
"1417",2013,35,"PHI","Glen Rice Jr.","Georgia Tech",2,16,152,43,24,9,0.269,0.25,0.692,9.5,2.7,1.5,0.6,-0.2,-0.065,-6.6,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1418",2013,36,"SAC","Ray McCallum","Detroit Mercy",3,154,2808,920,306,368,0.408,0.335,0.711,18.2,6,2,2.4,2.1,0.035,-2.6,-0.4,"OtherCollege","SecondRound","ShortCareer","Western"
"1419",2013,37,"DET","Tony Mitchell","University of North Texas",1,21,79,22,26,2,0.417,1,0.579,3.8,1,1.2,0.1,0.2,0.151,0.4,0,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1420",2013,38,"WAS","Nate Wolters","South Dakota State",3,84,1575,461,185,209,0.423,0.261,0.635,18.8,5.5,2.2,2.5,0.9,0.028,-2.6,-0.2,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1421",2013,39,"POR","Jeff Withey","Kansas",5,206,2072,666,518,64,0.525,0.143,0.716,10.1,3.2,2.5,0.3,6.8,0.157,0.5,1.3,"PowerSchool","SecondRound","AverageCareer","Western"
"1422",2013,40,"POR","Grant Jerrett","Arizona",1,8,51,16,9,3,0.269,0.067,1,6.4,2,1.1,0.4,-0.1,-0.128,-10.8,-0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"1423",2013,41,"MEM","Jamaal Franklin","San Diego State",2,24,174,42,25,9,0.415,0.462,1,7.3,1.8,1,0.4,0,-0.006,-5.9,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1424",2013,42,"PHI","Pierre Jackson","Baylor",1,8,84,35,9,19,0.333,0.273,0.857,10.5,4.4,1.1,2.4,0,0.021,-4.4,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1425",2013,43,"MIL","Ricky Ledo","Providence",2,28,277,109,38,21,0.336,0.371,0.769,9.9,3.9,1.4,0.8,-0.6,-0.096,-7.6,-0.4,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1426",2013,44,"DAL","Mike Muscala","Bucknell",9,432,6694,2666,1371,378,0.458,0.377,0.847,15.5,6.2,3.2,0.9,16.6,0.119,0.2,3.8,"OtherCollege","SecondRound","AverageCareer","Western"
"1428",2013,46,"UTA","Erick Green","Virginia Tech",2,52,452,159,37,42,0.377,0.288,0.857,8.7,3.1,0.7,0.8,0.1,0.011,-4,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1429",2013,47,"ATL","Raul Neto",NA,7,387,6260,2313,612,834,0.455,0.366,0.804,16.2,6,1.6,2.2,10.1,0.077,-1.6,0.6,"NonCollegiate","SecondRound","AverageCareer","Eastern"
"1430",2013,48,"LAL","Ryan Kelly","Duke",4,163,3125,981,504,215,0.378,0.316,0.797,19.2,6,3.1,1.3,3,0.046,-2.6,-0.5,"PowerSchool","SecondRound","ShortCareer","Western"
"1431",2013,49,"CHI","Erik Murphy","Florida",1,24,62,6,8,2,0.231,0,NA,2.6,0.3,0.3,0.1,-0.1,-0.055,-8.6,-0.1,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1432",2013,50,"ATL","James Ennis III","Cal State Long Beach",8,395,8022,2629,1306,373,0.457,0.36,0.797,20.3,6.7,3.3,0.9,16.2,0.097,-1.5,0.9,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1434",2013,52,"MIN","Lorenzo Brown","NC State",5,103,1185,293,151,183,0.364,0.17,0.707,11.5,2.8,1.5,1.8,-0.2,-0.007,-3.5,-0.5,"OtherCollege","SecondRound","ShortCareer","Western"
"1437",2013,55,"MEM","Joffrey Lauvergne",NA,4,208,2823,1159,789,180,0.479,0.285,0.719,13.6,5.6,3.8,0.9,5.2,0.089,-2.1,-0.1,"NonCollegiate","SecondRound","AverageCareer","Western"
"1438",2013,56,"DET","Peyton Siva","Louisville",1,24,224,54,14,34,0.316,0.28,0.733,9.3,2.3,0.6,1.4,-0.2,-0.032,-6.4,-0.2,"PowerSchool","SecondRound","ShortCareer","Eastern"
"1443",2014,1,"CLE","Andrew Wiggins","Kansas",8,598,20935,11519,2649,1393,0.448,0.35,0.723,35,19.3,4.4,2.3,24,0.055,-1.5,2.6,"PowerSchool","Top5","LongCareer","Eastern"
"1444",2014,2,"MIL","Jabari Parker","Duke",8,310,8535,4380,1703,610,0.494,0.326,0.743,27.5,14.1,5.5,2,13.8,0.078,-0.8,2.5,"PowerSchool","Top5","AverageCareer","Eastern"
"1445",2014,3,"PHI","Joel Embiid","Kansas",6,328,10240,8535,3732,1080,0.49,0.338,0.81,31.2,26,11.4,3.3,43.7,0.205,5.9,20.4,"PowerSchool","Top5","AverageCareer","Eastern"
"1446",2014,4,"ORL","Aaron Gordon","Arizona",8,528,15277,6887,3310,1313,0.46,0.323,0.702,28.9,13,6.3,2.5,28.8,0.09,-0.1,7.3,"OtherCollege","Top5","LongCareer","Eastern"
"1447",2014,5,"UTA","Dante Exum",NA,6,245,4545,1389,441,515,0.407,0.305,0.764,18.6,5.7,1.8,2.1,3.1,0.032,-3.3,-1.5,"NonCollegiate","Top5","AverageCareer","Western"
"1448",2014,6,"BOS","Marcus Smart","Oklahoma State",8,520,15484,5438,1867,2318,0.382,0.321,0.78,29.8,10.5,3.6,4.5,29.5,0.092,-0.2,7.2,"OtherCollege","Lottery","LongCareer","Eastern"
"1449",2014,7,"LAL","Julius Randle","Kentucky",8,518,16145,9191,4814,1842,0.472,0.332,0.743,31.2,17.7,9.3,3.6,31.4,0.093,0.4,9.7,"PowerSchool","Lottery","LongCareer","Western"
"1450",2014,8,"SAC","Nik Stauskas","Michigan",6,343,6701,2290,691,515,0.389,0.354,0.812,19.5,6.7,2,1.5,3.9,0.028,-3,-1.7,"OtherCollege","Lottery","AverageCareer","Western"
"1451",2014,9,"NOP","Noah Vonleh","Indiana",7,339,5683,1660,1742,257,0.459,0.308,0.691,16.8,4.9,5.1,0.8,9.2,0.078,-2.4,-0.6,"PowerSchool","Lottery","AverageCareer","Western"
"1452",2014,10,"PHI","Elfrid Payton","Louisiana",8,500,13383,5036,2007,2868,0.447,0.287,0.623,26.8,10.1,4,5.7,15.8,0.057,-0.9,3.7,"OtherCollege","Lottery","LongCareer","Eastern"
"1453",2014,11,"DEN","Doug McDermott","Creighton",8,527,11012,4846,1236,496,0.476,0.409,0.82,20.9,9.2,2.3,0.9,19.2,0.084,-1.9,0.4,"OtherCollege","Lottery","LongCareer","Western"
"1454",2014,12,"ORL","Dario Šarić",NA,5,356,8965,4180,2086,699,0.441,0.357,0.838,25.2,11.7,5.9,2,16.4,0.088,-0.8,2.6,"NonCollegiate","Lottery","AverageCareer","Eastern"
"1455",2014,13,"MIN","Zach LaVine","UCLA",8,478,15219,9466,1876,1860,0.461,0.386,0.83,31.8,19.8,3.9,3.9,23.7,0.075,0.5,9.5,"PowerSchool","Lottery","LongCareer","Western"
"1456",2014,14,"PHO","T.J. Warren","NC State",7,332,9553,5142,1372,397,0.507,0.357,0.78,28.8,15.5,4.1,1.2,19.6,0.099,-0.2,4.2,"OtherCollege","Lottery","AverageCareer","Western"
"1457",2014,15,"ATL","Adreian Payne","Michigan State",4,107,1403,429,315,66,0.406,0.254,0.68,13.1,4,2.9,0.6,-0.6,-0.019,-5.9,-1.4,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1458",2014,16,"CHI","Jusuf Nurkić",NA,8,411,9815,5015,3513,903,0.5,0.232,0.672,23.9,12.2,8.5,2.2,23.3,0.114,0.5,6.1,"NonCollegiate","MidtoLateFirst","AverageCareer","Eastern"
"1459",2014,17,"BOS","James Young","Kentucky",4,95,812,219,96,28,0.367,0.277,0.563,8.5,2.3,1,0.3,0.8,0.046,-3.4,-0.3,"PowerSchool","MidtoLateFirst","ShortCareer","Eastern"
"1460",2014,18,"PHO","Tyler Ennis","Syracuse",4,186,2336,779,250,359,0.419,0.317,0.768,12.6,4.2,1.3,1.9,1.3,0.026,-3.4,-0.8,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1461",2014,19,"CHI","Gary Harris","Michigan State",8,468,13473,5526,1162,965,0.448,0.363,0.812,28.8,11.8,2.5,2.1,20.8,0.074,-1.4,2.1,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1462",2014,20,"TOR","Bruno Caboclo",NA,7,105,1293,442,268,72,0.403,0.308,0.836,12.3,4.2,2.6,0.7,1.5,0.054,-2.7,-0.2,"NonCollegiate","MidtoLateFirst","ShortCareer","Eastern"
"1463",2014,21,"OKC","Mitch McGary","Michigan",2,52,557,227,183,17,0.527,0,0.58,10.7,4.4,3.5,0.3,1.3,0.108,-2.6,-0.1,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1464",2014,22,"MEM","Jordan Adams","UCLA",2,32,263,101,30,19,0.402,0.385,0.607,8.2,3.2,0.9,0.6,0.4,0.07,1.7,0.2,"PowerSchool","MidtoLateFirst","ShortCareer","Western"
"1465",2014,23,"UTA","Rodney Hood","Duke",8,448,10977,4656,1160,736,0.42,0.366,0.841,24.5,10.4,2.6,1.6,17.4,0.076,-1.2,2.2,"PowerSchool","MidtoLateFirst","AverageCareer","Western"
"1466",2014,24,"NOP","Shabazz Napier","UConn",6,345,5986,2433,657,849,0.397,0.345,0.815,17.4,7.1,1.9,2.5,8.1,0.065,-0.7,2,"PowerSchool","MidtoLateFirst","AverageCareer","Western"
"1467",2014,25,"HOU","Clint Capela",NA,8,471,12614,5851,5023,465,0.624,0,0.527,26.8,12.4,10.7,1,52.9,0.201,2,12.8,"NonCollegiate","MidtoLateFirst","LongCareer","Western"
"1468",2014,26,"MIA","P.J. Hairston","UNC",2,111,2000,664,266,59,0.343,0.295,0.81,18,6,2.4,0.5,0.9,0.021,-3.9,-1,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1469",2014,27,"PHO","Bogdan Bogdanović",NA,5,316,9041,4501,1083,1073,0.439,0.384,0.822,28.6,14.2,3.4,3.4,16.2,0.086,0.4,5.5,"NonCollegiate","MidtoLateFirst","AverageCareer","Western"
"1470",2014,28,"LAC","C.J. Wilcox","Washington",3,66,376,132,31,30,0.37,0.333,0.813,5.7,2,0.5,0.5,0.1,0.007,-4.3,-0.2,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1471",2014,29,"OKC","Josh Huestis","Stanford",3,76,1068,187,180,23,0.346,0.312,0.24,14.1,2.5,2.4,0.3,0.7,0.03,-3.5,-0.4,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1472",2014,30,"SAS","Kyle Anderson","UCLA",8,505,10583,3366,2220,1167,0.476,0.334,0.711,21,6.7,4.4,2.3,27,0.122,1.7,10,"PowerSchool","MidtoLateFirst","LongCareer","Western"
"1473",2014,31,"MIL","Damien Inglis",NA,1,20,156,36,31,10,0.351,0.231,0.875,7.8,1.8,1.6,0.5,-0.1,-0.024,-5.6,-0.1,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"1474",2014,32,"PHI","K.J. McDaniels","Clemson",3,148,2092,782,324,95,0.412,0.29,0.776,14.1,5.3,2.2,0.6,1.3,0.03,-2.8,-0.4,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1475",2014,33,"CLE","Joe Harris","Virginia",8,414,10601,4584,1344,679,0.483,0.439,0.78,25.6,11.1,3.2,1.6,20.5,0.093,-0.5,3.9,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1476",2014,34,"NYK","Cleanthony Early","Wichita State",2,56,801,241,123,42,0.346,0.263,0.75,14.3,4.3,2.2,0.8,-0.6,-0.039,-5.9,-0.8,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1477",2014,35,"UTA","Jarnell Stokes","Tennessee",3,28,151,67,40,7,0.581,NA,0.531,5.4,2.4,1.4,0.3,0.6,0.202,0.1,0.1,"OtherCollege","SecondRound","ShortCareer","Western"
"1478",2014,36,"MIL","Johnny O'Bryant","LSU",4,147,1684,509,352,69,0.402,0.36,0.663,11.5,3.5,2.4,0.5,0.2,0.006,-6.2,-1.8,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1480",2014,38,"DET","Spencer Dinwiddie","Colorado",8,387,10206,5042,1167,1933,0.411,0.322,0.791,26.4,13,3,5,22.5,0.106,0.3,6,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1481",2014,39,"PHI","Jerami Grant","Syracuse",8,555,14454,6329,2189,747,0.452,0.349,0.723,26,11.4,3.9,1.3,28.1,0.093,-0.4,5.7,"OtherCollege","SecondRound","LongCareer","Eastern"
"1482",2014,40,"MIN","Glenn Robinson III","Michigan",7,304,5299,1804,776,238,0.457,0.373,0.779,17.4,5.9,2.6,0.8,7.9,0.071,-1.7,0.4,"OtherCollege","SecondRound","AverageCareer","Western"
"1483",2014,41,"DEN","Nikola Jokić",NA,7,527,16018,10364,5456,3281,0.542,0.345,0.83,30.4,19.7,10.4,6.2,79.6,0.239,8.9,44,"NonCollegiate","SecondRound","LongCareer","Western"
"1484",2014,42,"HOU","Nick Johnson","Arizona",1,28,262,74,39,11,0.347,0.238,0.68,9.4,2.6,1.4,0.4,-0.1,-0.02,-6.5,-0.3,"OtherCollege","SecondRound","ShortCareer","Western"
"1485",2014,43,"ATL","Edy Tavares",NA,2,13,101,33,32,4,0.625,NA,0.273,7.8,2.5,2.5,0.3,0.2,0.118,-0.4,0,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"1486",2014,44,"MIN","Markel Brown","Oklahoma State",3,113,1794,584,234,132,0.38,0.295,0.781,15.9,5.2,2.1,1.2,1.1,0.029,-2.9,-0.4,"OtherCollege","SecondRound","ShortCareer","Western"
"1487",2014,45,"NOP","Dwight Powell","Stanford",8,511,9720,3926,2349,524,0.585,0.296,0.751,19,7.7,4.6,1,38,0.188,1.3,8,"OtherCollege","SecondRound","LongCareer","Western"
"1488",2014,46,"WAS","Jordan Clarkson","Missouri",8,600,16191,9216,1971,1526,0.439,0.338,0.827,27,15.4,3.3,2.5,21.7,0.064,-0.5,6.2,"OtherCollege","SecondRound","LongCareer","Eastern"
"1489",2014,47,"PHI","Russ Smith","Louisville",2,27,131,53,15,19,0.319,0.188,0.769,4.9,2,0.6,0.7,-0.2,-0.068,-5.1,-0.1,"PowerSchool","SecondRound","ShortCareer","Eastern"
"1490",2014,48,"MIL","Lamar Patterson","Pitt",2,40,435,93,57,45,0.326,0.236,0.72,10.9,2.3,1.4,1.1,0.1,0.006,-5.7,-0.4,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1491",2014,49,"CHI","Cameron Bairstow","New Mexico",2,36,167,44,36,7,0.296,0.2,0.846,4.6,1.2,1,0.2,-0.1,-0.021,-8.1,-0.3,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1493",2014,51,"NYK","Thanasis Antetokounmpo",NA,4,127,1159,398,250,83,0.517,0.167,0.545,9.1,3.1,2,0.7,1.8,0.075,-3.4,-0.4,"NonCollegiate","SecondRound","ShortCareer","Eastern"
"1497",2014,55,"MIA","Semaj Christon","Xavier",1,64,973,183,87,130,0.345,0.19,0.548,15.2,2.9,1.4,2,0.1,0.006,-5.1,-0.8,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1498",2014,56,"DEN","Devyn Marble","Iowa",2,44,457,97,69,29,0.304,0.222,0.375,10.4,2.2,1.6,0.7,-0.3,-0.028,-5.5,-0.4,"OtherCollege","SecondRound","ShortCareer","Western"
"1500",2014,58,"SAS","Jordan McRae","Tennessee",4,123,1696,846,225,167,0.417,0.355,0.772,13.8,6.9,1.8,1.4,1.7,0.048,-2.1,0,"OtherCollege","SecondRound","ShortCareer","Western"
"1502",2014,60,"SAS","Cory Jefferson","Baylor",2,58,581,205,161,16,0.444,0.125,0.583,10,3.5,2.8,0.3,0.9,0.071,-3.3,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1503",2015,1,"MIN","Karl-Anthony Towns","Kentucky",7,482,16472,11170,5465,1486,0.527,0.397,0.833,34.2,23.2,11.3,3.1,66.1,0.193,4.8,28.3,"PowerSchool","Top5","LongCareer","Western"
"1504",2015,2,"LAL","D'Angelo Russell","Ohio State",7,424,12477,7504,1503,2370,0.42,0.356,0.781,29.4,17.7,3.5,5.6,14.4,0.055,0.5,8,"OtherCollege","Top5","AverageCareer","Western"
"1505",2015,3,"PHI","Jahlil Okafor","Duke",6,247,4827,2566,1169,225,0.542,0.222,0.676,19.5,10.4,4.7,0.9,7.2,0.071,-2,0,"PowerSchool","Top5","AverageCareer","Eastern"
"1506",2015,4,"NYK","Kristaps Porziņģis",NA,6,337,10386,6371,2649,537,0.444,0.353,0.82,30.8,18.9,7.9,1.6,27.1,0.125,1.7,9.6,"NonCollegiate","Top5","AverageCareer","Eastern"
"1507",2015,5,"ORL","Mario Hezonja",NA,5,330,6107,2284,1026,415,0.417,0.319,0.812,18.5,6.9,3.1,1.3,3.2,0.025,-2.8,-1.2,"NonCollegiate","Top5","AverageCareer","Eastern"
"1508",2015,6,"SAC","Willie Cauley-Stein","Kentucky",7,422,9276,3675,2470,598,0.544,0.188,0.612,22,8.7,5.9,1.4,23.3,0.121,-0.1,4.4,"PowerSchool","Lottery","AverageCareer","Western"
"1509",2015,7,"DEN","Emmanuel Mudiay",NA,6,302,7187,3299,884,1143,0.401,0.323,0.744,23.8,10.9,2.9,3.8,-0.2,-0.001,-3.2,-2.2,"NonCollegiate","Lottery","AverageCareer","Western"
"1510",2015,8,"DET","Stanley Johnson","Arizona",7,419,8410,2632,1309,612,0.384,0.3,0.754,20.1,6.3,3.1,1.5,6.2,0.035,-2.8,-1.7,"OtherCollege","Lottery","AverageCareer","Eastern"
"1511",2015,9,"CHO","Frank Kaminsky","Wisconsin",7,377,7925,3541,1527,619,0.429,0.348,0.743,21,9.4,4.1,1.6,15.2,0.092,-0.3,3.4,"OtherCollege","Lottery","AverageCareer","Eastern"
"1512",2015,10,"MIA","Justise Winslow","Duke",7,315,8129,2633,1615,791,0.413,0.315,0.634,25.8,8.4,5.1,2.5,7.8,0.046,-2.1,-0.2,"PowerSchool","Lottery","AverageCareer","Eastern"
"1513",2015,11,"IND","Myles Turner","Texas",7,431,12379,5485,2879,513,0.489,0.349,0.768,28.7,12.7,6.7,1.2,32.8,0.127,0.6,8.2,"OtherCollege","Lottery","AverageCareer","Eastern"
"1514",2015,12,"UTA","Trey Lyles","Kentucky",7,449,8217,3503,1953,477,0.441,0.338,0.737,18.3,7.8,4.3,1.1,14.5,0.085,-1,2,"PowerSchool","Lottery","AverageCareer","Western"
"1515",2015,13,"PHO","Devin Booker","Kentucky",7,477,16072,11217,1865,2228,0.457,0.357,0.87,33.7,23.5,3.9,4.7,29.9,0.089,0.5,10.2,"PowerSchool","Lottery","LongCareer","Western"
"1516",2015,14,"OKC","Cameron Payne","Murray State",7,279,4994,2132,624,905,0.421,0.362,0.83,17.9,7.6,2.2,3.2,8.2,0.079,-0.4,2,"OtherCollege","Lottery","AverageCareer","Western"
"1517",2015,15,"ATL","Kelly Oubre Jr.","Kansas",7,479,12061,5769,2074,484,0.434,0.331,0.749,25.2,12,4.3,1,17.6,0.07,-1.8,0.5,"PowerSchool","MidtoLateFirst","LongCareer","Eastern"
"1518",2015,16,"BOS","Terry Rozier","Louisville",7,477,12438,6039,1866,1509,0.417,0.376,0.822,26.1,12.7,3.9,3.2,24,0.093,0.6,8.2,"PowerSchool","MidtoLateFirst","LongCareer","Eastern"
"1519",2015,17,"MIL","Rashad Vaughn","UNLV",3,139,1671,423,158,75,0.337,0.313,0.692,12,3,1.1,0.5,-0.6,-0.017,-4.7,-1.2,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1520",2015,18,"HOU","Sam Dekker","Wisconsin",5,201,3097,1094,607,160,0.478,0.288,0.606,15.4,5.4,3,0.8,5.4,0.083,-1.4,0.5,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1521",2015,19,"WAS","Jerian Grant","Notre Dame",5,279,4998,1692,530,805,0.411,0.323,0.77,17.9,6.1,1.9,2.9,8.3,0.08,-1.6,0.5,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1522",2015,20,"TOR","Delon Wright","Utah",7,411,8577,2952,1318,1246,0.453,0.354,0.799,20.9,7.2,3.2,3,22.8,0.128,2.1,8.9,"OtherCollege","MidtoLateFirst","AverageCareer","Eastern"
"1523",2015,21,"DAL","Justin Anderson","Virginia",6,242,3280,1284,621,184,0.41,0.292,0.775,13.6,5.3,2.6,0.8,4.9,0.072,-1.5,0.4,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1524",2015,22,"CHI","Bobby Portis","Arkansas",7,453,9837,5021,2995,537,0.47,0.383,0.752,21.7,11.1,6.6,1.2,21.1,0.103,-0.6,3.5,"OtherCollege","MidtoLateFirst","LongCareer","Eastern"
"1525",2015,23,"POR","Rondae Hollis-Jefferson","Arizona",6,305,6759,2760,1684,579,0.449,0.212,0.735,22.2,9,5.5,1.9,12.9,0.091,-0.7,2.3,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1526",2015,24,"CLE","Tyus Jones","Duke",7,455,8377,2807,799,1691,0.435,0.352,0.818,18.4,6.2,1.8,3.7,19.3,0.111,0.4,5.1,"PowerSchool","MidtoLateFirst","LongCareer","Eastern"
"1527",2015,25,"MEM","Jarell Martin","LSU",4,184,2927,998,639,114,0.434,0.346,0.766,15.9,5.4,3.5,0.6,3.2,0.053,-4.3,-1.7,"OtherCollege","MidtoLateFirst","ShortCareer","Western"
"1529",2015,27,"LAL","Larry Nance Jr.","Wyoming",7,396,9527,3210,2577,747,0.529,0.333,0.689,24.1,8.1,6.5,1.9,24.4,0.123,1,7.3,"OtherCollege","MidtoLateFirst","AverageCareer","Western"
"1530",2015,28,"BOS","R.J. Hunter","Georgia State University",4,45,395,133,46,19,0.371,0.295,0.818,8.8,3,1,0.4,0.4,0.051,-2,0,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1531",2015,29,"BRK","Chris McCullough","Syracuse",3,59,532,194,112,15,0.426,0.306,0.548,9,3.3,1.9,0.3,0.6,0.054,-2.5,-0.1,"OtherCollege","MidtoLateFirst","ShortCareer","Eastern"
"1532",2015,30,"GSW","Kevon Looney","UCLA",7,367,6014,1721,1750,498,0.567,0.172,0.606,16.4,4.7,4.8,1.4,20.4,0.163,-0.2,2.7,"PowerSchool","MidtoLateFirst","AverageCareer","Western"
"1533",2015,31,"MIN","Cedi Osman",NA,5,327,7998,3269,1055,699,0.423,0.349,0.718,24.5,10,3.2,2.1,7.3,0.044,-2.4,-0.8,"NonCollegiate","SecondRound","AverageCareer","Western"
"1534",2015,32,"HOU","Montrezl Harrell","Louisville",7,458,9864,5900,2429,642,0.62,0.117,0.662,21.5,12.9,5.3,1.4,40.7,0.198,2.9,12.1,"PowerSchool","SecondRound","LongCareer","Western"
"1535",2015,33,"BOS","Jordan Mickey","LSU",3,64,482,152,128,17,0.449,0.118,0.605,7.5,2.4,2,0.3,0.5,0.05,-4.8,-0.3,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1536",2015,34,"LAL","Anthony Brown","Stanford",3,41,762,161,103,28,0.328,0.286,0.85,18.6,3.9,2.5,0.7,-0.2,-0.016,-5.1,-0.6,"OtherCollege","SecondRound","ShortCareer","Western"
"1537",2015,35,"PHI","Willy Hernangómez",NA,6,306,4691,2262,1802,331,0.534,0.309,0.702,15.3,7.4,5.9,1.1,14.6,0.15,0.1,2.5,"NonCollegiate","SecondRound","AverageCareer","Eastern"
"1538",2015,36,"MIN","Rakeem Christmas","Syracuse",2,30,225,63,57,4,0.467,NA,0.724,7.5,2.1,1.9,0.1,0.5,0.105,-4.7,-0.2,"OtherCollege","SecondRound","ShortCareer","Western"
"1539",2015,37,"PHI","Richaun Holmes","Bowling Green",7,376,7923,3605,2167,403,0.605,0.256,0.746,21.1,9.6,5.8,1.1,26.6,0.161,0.4,4.8,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1540",2015,38,"DET","Darrun Hilliard","Villanova",3,91,859,295,85,71,0.377,0.304,0.747,9.4,3.2,0.9,0.8,0.3,0.016,-4.7,-0.6,"PowerSchool","SecondRound","ShortCareer","Eastern"
"1542",2015,40,"MIA","Josh Richardson","Tennessee",7,438,13032,5270,1377,1172,0.428,0.365,0.839,29.8,12,3.1,2.7,23.8,0.088,-0.4,5.2,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1543",2015,41,"BRK","Pat Connaughton","Notre Dame",7,417,7717,2469,1392,521,0.445,0.365,0.797,18.5,5.9,3.3,1.2,18.1,0.112,0,3.9,"OtherCollege","SecondRound","AverageCareer","Eastern"
"1545",2015,43,"IND","Joe Young","Oregon",3,127,1077,429,130,119,0.393,0.296,0.768,8.5,3.4,1,0.9,0.4,0.016,-4.1,-0.6,"OtherCollege","SecondRound","ShortCareer","Eastern"
"1546",2015,44,"PHO","Andrew Harrison","Kentucky",3,145,2987,1012,287,399,0.373,0.294,0.779,20.6,7,2,2.8,3.2,0.051,-2.8,-0.6,"PowerSchool","SecondRound","ShortCareer","Western"
